ID,TERM_NAME,LAST_NAME,FIRST_NAME,COLLEGE,MAJOR,FEE_RESIDENCE
PI1482,Fall 2020,Baughan,Virge,Business,"Marketing, BS",Y
PI1482,Fall 2021,Baughan,Virge,Business,"Marketing, BS",Y
PI1482,Fall 2022,Baughan,Virge,Business,"Marketing, BS",Y
PI0806,Fall 2018,Baum,Blondelle,Engineering,"Computer Science, BS",Y
PI0806,Fall 2019,Baum,Blondelle,Engineering,"Computer Science, BS",Y
PI0806,Fall 2020,Baum,Blondelle,Engineering,"Computer Science, BS",Y
PI0806,Fall 2021,Baum,Blondelle,Engineering,"Computer Science, BS",Y
PI0806,Fall 2022,Baum,Blondelle,Engineering,"Computer Science, BS",Y
PI2624,Fall 2018,Baumford,Toma,Engineering,"Computer Science, BS",N
PI2624,Fall 2019,Baumford,Toma,Engineering,"Computer Science, BS",N
PI2624,Fall 2020,Baumford,Toma,Engineering,"Computer Science, BS",N
PI2624,Fall 2021,Baumford,Toma,Engineering,"Computer Science, BS",N
PI0983,Fall 2022,Baus,Nancey,Business,"Marketing, BS",Y
PI0184,Fall 2018,Bauser,Bobinette,Humanities & Social Sciences,"English, BA",Y
PI0184,Fall 2019,Bauser,Bobinette,Humanities & Social Sciences,"English, BA",Y
PI0184,Fall 2020,Bauser,Bobinette,Humanities & Social Sciences,"English, BA",Y
PI0251,Fall 2020,Baversor,Agnes,Engineering,"Computer Science, BS",Y
PI0251,Fall 2021,Baversor,Agnes,Engineering,"Computer Science, BS",Y
PI1231,Fall 2019,Bavin,Merna,Mass Communication,"Mass Communication, BA in",Y
PI1231,Fall 2020,Bavin,Merna,Mass Communication,"Mass Communication, BA in",Y
PI1231,Fall 2021,Bavin,Merna,Mass Communication,"Mass Communication, BA in",Y
PI1231,Fall 2022,Bavin,Merna,Mass Communication,"Mass Communication, BA in",Y
PI0598,Fall 2018,Bayldon,Kimble,Science,"Biological Sciences, BS",Y
PI2293,Fall 2018,Baythrop,Derek,Human Sciences & Education,"Kinesiology, BS",Y
PI2693,Fall 2020,Bazley,Peirce,Mass Communication,"Mass Communication, BA in",Y
PI2693,Fall 2021,Bazley,Peirce,Mass Communication,"Mass Communication, BA in",Y
PI2693,Fall 2022,Bazley,Peirce,Mass Communication,"Mass Communication, BA in",Y
PI1973,Fall 2018,Beaby,Garreth,Human Sciences & Education,"Kinesiology, BS",Y
PI1973,Fall 2019,Beaby,Garreth,Human Sciences & Education,"Kinesiology, BS",Y
PI0079,Fall 2018,Beade,Jayson,Mass Communication,"Mass Communication, BA in",Y
PI0079,Fall 2019,Beade,Jayson,Mass Communication,"Mass Communication, BA in",Y
PI0123,Fall 2020,Beagley,Dick,Agriculture,"Animal Sciences, BS",N
PI1334,Fall 2022,Beagley,Katharine,Science,"Biological Sciences, BS",N
PI2080,Fall 2018,Beakes,Vikky,Science,"Biological Sciences, BS",N
PI0231,Fall 2021,Beals,Jenica,Engineering,"Computer Science, BS",Y
PI0231,Fall 2022,Beals,Jenica,Engineering,"Computer Science, BS",Y
PI2698,Fall 2019,Beamont,Gertruda,Mass Communication,"Mass Communication, BA in",Y
PI2698,Fall 2020,Beamont,Gertruda,Mass Communication,"Mass Communication, BA in",Y
PI2698,Fall 2021,Beamont,Gertruda,Mass Communication,"Mass Communication, BA in",Y
PI2698,Fall 2022,Beamont,Gertruda,Mass Communication,"Mass Communication, BA in",Y
PI0428,Fall 2022,Beardall,Gilles,Engineering,"Computer Science, BS",N
PI0787,Fall 2020,Beardon,Rance,Business,"Marketing, BS",N
PI0787,Fall 2021,Beardon,Rance,Business,"Marketing, BS",N
PI0787,Fall 2022,Beardon,Rance,Business,"Marketing, BS",N
PI1186,Fall 2022,Beardshaw,Karola,Engineering,"Mechanical Engineering, BS in",Y
PI2885,Fall 2020,Bearne,Keir,Business,"Marketing, BS",Y
PI2885,Fall 2021,Bearne,Keir,Business,"Marketing, BS",Y
PI2885,Fall 2022,Bearne,Keir,Business,"Marketing, BS",Y
PI0471,Fall 2022,Beaument,Woodie,Business,"Marketing, BS",Y
PI2913,Fall 2019,Beazey,Damaris,Science,"Chemistry, BS",Y
PI2913,Fall 2020,Beazey,Damaris,Science,"Chemistry, BS",Y
PI2913,Fall 2021,Beazey,Damaris,Science,"Chemistry, BS",Y
PI2913,Fall 2022,Beazey,Damaris,Science,"Chemistry, BS",Y
PI2205,Fall 2022,Beddis,Loralyn,Mass Communication,"Mass Communication, BA in",Y
PI2834,Fall 2021,Bedle,Care,Science,"Biological Sciences, BS",Y
PI1040,Fall 2018,Beelby,Rozanne,Agriculture,"Animal Sciences, BS",N
PI1977,Fall 2021,Beevor,Auguste,Human Sciences & Education,"Kinesiology, BS",Y
PI1977,Fall 2022,Beevor,Auguste,Human Sciences & Education,"Kinesiology, BS",Y
PI2309,Fall 2019,Behne,Sidonia,Human Sciences & Education,"Kinesiology, BS",Y
PI2309,Fall 2021,Behne,Sidonia,Human Sciences & Education,"Kinesiology, BS",Y
PI2309,Fall 2022,Behne,Sidonia,Human Sciences & Education,"Kinesiology, BS",Y
PI0035,Fall 2019,Behrend,Wittie,Engineering,"Mechanical Engineering, BS in",Y
PI0035,Fall 2020,Behrend,Wittie,Engineering,"Mechanical Engineering, BS in",Y
PI1270,Fall 2019,Beidebeke,Marty,Humanities & Social Sciences,"English, BA",Y
PI1270,Fall 2020,Beidebeke,Marty,Humanities & Social Sciences,"English, BA",Y
PI1270,Fall 2021,Beidebeke,Marty,Humanities & Social Sciences,"English, BA",Y
PI1270,Fall 2022,Beidebeke,Marty,Humanities & Social Sciences,"English, BA",Y
PI0529,Fall 2021,Beincken,Chico,Mass Communication,"Mass Communication, BA in",Y
PI0529,Fall 2022,Beincken,Chico,Mass Communication,"Mass Communication, BA in",Y
PI2668,Fall 2020,Beine,Joane,Human Sciences & Education,"Kinesiology, BS",Y
PI2668,Fall 2021,Beine,Joane,Human Sciences & Education,"Kinesiology, BS",Y
PI2668,Fall 2022,Beine,Joane,Human Sciences & Education,"Kinesiology, BS",Y
PI0618,Fall 2022,Belch,Mildrid,Human Sciences & Education,"Kinesiology, BS",Y
PI1868,Fall 2022,Belchambers,Lazar,Human Sciences & Education,"Kinesiology, BS",N
PI0028,Fall 2020,Belderfield,Rey,Human Sciences & Education,"Kinesiology, BS",Y
PI1317,Fall 2018,Bellay,Alfy,Science,"Biological Sciences, BS",Y
PI1317,Fall 2019,Bellay,Alfy,Science,"Biological Sciences, BS",Y
PI1317,Fall 2020,Bellay,Alfy,Science,"Biological Sciences, BS",Y
PI0889,Fall 2018,Bellelli,Agace,Business,"Marketing, BS",Y
PI0986,Fall 2018,Beller,Glendon,Agriculture,"Animal Sciences, BS",Y
PI0986,Fall 2019,Beller,Glendon,Agriculture,"Animal Sciences, BS",Y
PI0277,Fall 2018,Bellew,Molli,Science,"Biological Sciences, BS",Y
PI0277,Fall 2019,Bellew,Molli,Science,"Biological Sciences, BS",Y
PI0660,Fall 2018,Belli,Charil,Science,"Biological Sciences, BS",Y
PI2343,Fall 2018,Bellord,Eldridge,Engineering,"Computer Science, BS",Y
PI2343,Fall 2019,Bellord,Eldridge,Engineering,"Computer Science, BS",Y
PI2343,Fall 2020,Bellord,Eldridge,Engineering,"Computer Science, BS",Y
PI2343,Fall 2021,Bellord,Eldridge,Engineering,"Computer Science, BS",Y
PI0550,Fall 2019,Bellson,Portie,Mass Communication,"Mass Communication, BA in",Y
PI0550,Fall 2020,Bellson,Portie,Mass Communication,"Mass Communication, BA in",Y
PI0550,Fall 2021,Bellson,Portie,Mass Communication,"Mass Communication, BA in",Y
PI0550,Fall 2022,Bellson,Portie,Mass Communication,"Mass Communication, BA in",Y
PI0769,Fall 2020,Belverstone,Fawn,Business,"Marketing, BS",N
PI0769,Fall 2021,Belverstone,Fawn,Business,"Marketing, BS",N
PI0769,Fall 2022,Belverstone,Fawn,Business,"Marketing, BS",N
PI2244,Fall 2022,Belverstone,Oren,Humanities & Social Sciences,"English, BA",N
PI0365,Fall 2022,Bendley,Berton,Engineering,"Computer Science, BS",N
PI0857,Fall 2018,Bene,June,Business,"Marketing, BS",Y
PI1336,Fall 2021,Bengal,Manda,Engineering,"Computer Science, BS",Y
PI1336,Fall 2022,Bengal,Manda,Engineering,"Computer Science, BS",Y
PI2871,Fall 2021,Bengough,Talyah,Science,"Biological Sciences, BS",N
PI2871,Fall 2022,Bengough,Talyah,Science,"Biological Sciences, BS",N
PI0493,Fall 2018,Beningfield,Reinhard,Human Sciences & Education,"Kinesiology, BS",Y
PI0493,Fall 2019,Beningfield,Reinhard,Human Sciences & Education,"Kinesiology, BS",Y
PI0259,Fall 2020,Bennedsen,Arly,Engineering,"Mechanical Engineering, BS in",Y
PI2510,Fall 2018,Benning,Marlowe,Engineering,"Mechanical Engineering, BS in",Y
PI2510,Fall 2019,Benning,Marlowe,Engineering,"Mechanical Engineering, BS in",Y
PI2510,Fall 2020,Benning,Marlowe,Engineering,"Mechanical Engineering, BS in",Y
PI1359,Fall 2018,Benthall,Elbert,Human Sciences & Education,"Kinesiology, BS",Y
PI1359,Fall 2019,Benthall,Elbert,Human Sciences & Education,"Kinesiology, BS",Y
Pi1359,Fall 2020,Benthall,Elbert,Human Sciences & Education,"Kinesiology, BS",Y
PI1844,Fall 2022,Bentick,Kinny,Science,"Biological Sciences, BS",Y
PI2608,Fall 2018,Bentson,Gussi,Engineering,"Computer Science, BS",Y
PI2572,Fall 2021,Berger,Roseanne,Engineering,"Computer Science, BS",Y
PI2572,Fall 2022,Berger,Roseanne,Engineering,"Computer Science, BS",Y
PI2163,Fall 2021,Bermingham,Chrissy,Humanities & Social Sciences,"English, BA",Y
PI2163,Fall 2022,Bermingham,Chrissy,Humanities & Social Sciences,"English, BA",Y
PI1491,Fall 2018,Bernard,Gaby,Human Sciences & Education,"Kinesiology, BS",N
PI1491,Fall 2019,Bernard,Gaby,Human Sciences & Education,"Kinesiology, BS",N
PI0515,Fall 2019,Bernardino,Ortensia,Engineering,"Computer Science, BS",Y
PI0515,Fall 2020,Bernardino,Ortensia,Engineering,"Computer Science, BS",Y
PI0976,Fall 2018,Berndtssen,Allyson,Engineering,"Mechanical Engineering, BS in",Y
PI0976,Fall 2019,Berndtssen,Allyson,Engineering,"Mechanical Engineering, BS in",Y
PI0976,Fall 2020,Berndtssen,Allyson,Engineering,"Mechanical Engineering, BS in",Y
PI0976,Fall 2021,Berndtssen,Allyson,Engineering,"Mechanical Engineering, BS in",Y
PI2853,Fall 2020,Bernolet,Goober,Mass Communication,"Mass Communication, BA in",Y
PI2853,Fall 2021,Bernolet,Goober,Mass Communication,"Mass Communication, BA in",Y
PI2853,Fall 2022,Bernolet,Goober,Mass Communication,"Mass Communication, BA in",Y
PI0689,Fall 2019,Berry,Colas,Mass Communication,"Mass Communication, BA in",Y
PI0689,Fall 2020,Berry,Colas,Mass Communication,"Mass Communication, BA in",Y
PI0689,Fall 2021,Berry,Colas,Mass Communication,"Mass Communication, BA in",Y
PI0689,Fall 2022,Berry,Colas,Mass Communication,"Mass Communication, BA in",Y
PI2603,Fall 2021,Bertholin,Lindy,Engineering,"Mechanical Engineering, BS in",Y
PI2603,Fall 2022,Bertholin,Lindy,Engineering,"Mechanical Engineering, BS in",Y
PI1303,Fall 2019,Bertomeu,Franchot,Human Sciences & Education,"Kinesiology, BS",N
PI1303,Fall 2020,Bertomeu,Franchot,Human Sciences & Education,"Kinesiology, BS",N
PI1303,Fall 2022,Bertomeu,Franchot,Human Sciences & Education,"Kinesiology, BS",N
PI1044,Fall 2018,Bertouloume,Nathanil,Science,"Biological Sciences, BS",Y
PI0239,Fall 2018,Berzen,Yolane,Human Sciences & Education,"Kinesiology, BS",N
PI2414,Fall 2020,Besemer,Chicky,Engineering,"Mechanical Engineering, BS in",Y
PI0378,Fall 2020,Bestwick,Lukas,Science,"Biological Sciences, BS",Y
PI0378,Fall 2021,Bestwick,Lukas,Science,"Biological Sciences, BS",Y
PI0378,Fall 2022,Bestwick,Lukas,Science,"Biological Sciences, BS",Y
PI2599,Fall 2018,Beteriss,Lotte,Business,"Marketing, BS",Y
PI1205,Fall 2019,Betjes,Aurie,Science,"Mathematics, BS",Y
PI1205,Fall 2020,Betjes,Aurie,Science,"Mathematics, BS",Y
PI1205,Fall 2021,Betjes,Aurie,Science,"Mathematics, BS",Y
PI1205,Fall 2022,Betjes,Aurie,Science,"Mathematics, BS",Y
PI1095,Fall 2018,Bew,Elayne,Human Sciences & Education,"Kinesiology, BS",Y
PI1095,Fall 2019,Bew,Elayne,Human Sciences & Education,"Kinesiology, BS",Y
PI1095,Fall 2020,Bew,Elayne,Human Sciences & Education,"Kinesiology, BS",Y
PI0451,Fall 2021,Bexley,Feliza,Agriculture,"Animal Sciences, BS",N
PI0451,Fall 2022,Bexley,Feliza,Agriculture,"Animal Sciences, BS",N
PI0692,Fall 2021,Beyn,Vin,Agriculture,"Animal Sciences, BS",Y
PI0692,Fall 2022,Beyn,Vin,Agriculture,"Animal Sciences, BS",Y
PI2167,Fall 2020,Biagini,Derrik,Business,"Marketing, BS",Y
PI2167,Fall 2021,Biagini,Derrik,Business,"Marketing, BS",Y
PI2167,Fall 2022,Biagini,Derrik,Business,"Marketing, BS",Y
PI0458,Fall 2021,Bickley,Clarice,Engineering,"Mechanical Engineering, BS in",Y
PI0458,Fall 2022,Bickley,Clarice,Engineering,"Mechanical Engineering, BS in",Y
PI1479,Fall 2018,Biddulph,Jaime,Mass Communication,"Mass Communication, BA in",Y
PI1479,Fall 2019,Biddulph,Jaime,Mass Communication,"Mass Communication, BA in",Y
PI1479,Fall 2020,Biddulph,Jaime,Mass Communication,"Mass Communication, BA in",Y
PI1479,Fall 2021,Biddulph,Jaime,Mass Communication,"Mass Communication, BA in",Y
PI0358,Fall 2021,Bienvenu,Berry,Business,"Marketing, BS",Y
PI0358,Fall 2022,Bienvenu,Berry,Business,"Marketing, BS",Y
PI2321,Fall 2018,Billiard,Loria,Human Sciences & Education,"Kinesiology, BS",Y
PI2321,Fall 2019,Billiard,Loria,Human Sciences & Education,"Kinesiology, BS",Y
PI2648,Fall 2022,Bilsborrow,Aigneis,Humanities & Social Sciences,"English, BA",Y
PI1734,Fall 2018,Bim,Kayley,Human Sciences & Education,"Kinesiology, BS",Y
PI2583,Fall 2020,Birckmann,Raphael,Engineering,"Mechanical Engineering, BS in",Y
PI1367,Fall 2021,Birdseye,Annecorinne,Human Sciences & Education,"Kinesiology, BS",Y
PI1367,Fall 2022,Birdseye,Annecorinne,Human Sciences & Education,"Kinesiology, BS",Y
PI2831,Fall 2018,Birtley,Lexine,Human Sciences & Education,"Kinesiology, BS",Y
PI0134,Fall 2019,Biskup,Adan,Business,"Marketing, BS",N
PI0134,Fall 2020,Biskup,Adan,Business,"Marketing, BS",N
PI0134,Fall 2021,Biskup,Adan,Business,"Marketing, BS",N
PI0134,Fall 2022,Biskup,Adan,Business,"Marketing, BS",N
PI0070,Fall 2022,Bisp,Tom,Engineering,"Mechanical Engineering, BS in",N
PI2529,Fall 2021,Bissiker,Clayborne,Engineering,"Computer Science, BS",Y
PI2529,Fall 2022,Bissiker,Clayborne,Engineering,"Computer Science, BS",Y
PI0600,Fall 2018,Biswell,Cathe,Human Sciences & Education,"Kinesiology, BS",Y
PI0600,Fall 2019,Biswell,Cathe,Human Sciences & Education,"Kinesiology, BS",Y
PI0600,Fall 2020,Biswell,Cathe,Human Sciences & Education,"Kinesiology, BS",Y
PI0600,Fall 2021,Biswell,Cathe,Human Sciences & Education,"Kinesiology, BS",Y
PI0600,Fall 2022,Biswell,Cathe,Human Sciences & Education,"Kinesiology, BS",Y
PI2836,Fall 2021,Blackadder,Maria,Business,"Marketing, BS",Y
PI2836,Fall 2022,Blackadder,Maria,Business,"Marketing, BS",Y
PI2632,Fall 2020,Blackater,Aloin,Humanities & Social Sciences,"English, BA",Y
PI2632,Fall 2021,Blackater,Aloin,Humanities & Social Sciences,"English, BA",Y
PI2632,Fall 2022,Blackater,Aloin,Humanities & Social Sciences,"English, BA",Y
PI1651,Fall 2022,Blackesland,Steven,Human Sciences & Education,"Kinesiology, BS",Y
PI1053,Fall 2022,Blackleech,Erl,Human Sciences & Education,"Kinesiology, BS",Y
PI1071,Fall 2018,Blackleech,Hamil,Engineering,"Mechanical Engineering, BS in",Y
PI2596,Fall 2020,Blackley,Jere,Mass Communication,"Mass Communication, BA in",Y
PI2596,Fall 2021,Blackley,Jere,Mass Communication,"Mass Communication, BA in",Y
PI1025,Fall 2022,Blackster,Etienne,Business,"Marketing, BS",Y
PI0935,Fall 2022,Blacktin,Ira,Engineering,"Mechanical Engineering, BS in",Y
PI0614,Fall 2018,Blancowe,Bartholomeus,Human Sciences & Education,"Kinesiology, BS",N
PI2776,Fall 2019,Blancowe,Burg,Science,"Chemistry, BS",Y
PI2776,Fall 2020,Blancowe,Burg,Science,"Chemistry, BS",Y
PI2776,Fall 2021,Blancowe,Burg,Science,"Chemistry, BS",Y
PI2283,Fall 2018,Blaney,Chere,Science,"Biological Sciences, BS",N
PI2283,Fall 2019,Blaney,Chere,Science,"Biological Sciences, BS",N
PI0280,Fall 2020,Blann,Finley,Human Sciences & Education,"Kinesiology, BS",Y
PI0280,Fall 2021,Blann,Finley,Human Sciences & Education,"Kinesiology, BS",Y
PI0280,Fall 2022,Blann,Finley,Human Sciences & Education,"Kinesiology, BS",Y
PI2942,Fall 2019,Blatherwick,Riordan,Engineering,"Computer Science, BS",Y
PI2942,Fall 2020,Blatherwick,Riordan,Engineering,"Computer Science, BS",Y
PI2075,Fall 2018,Blaw,Dorotea,Science,"Biological Sciences, BS",Y
PI2075,Fall 2019,Blaw,Dorotea,Science,"Biological Sciences, BS",Y
PI2075,Fall 2020,Blaw,Dorotea,Science,"Biological Sciences, BS",Y
PI0997,Fall 2022,Blaxall,Killian,Agriculture,"Animal Sciences, BS",Y
PI2540,Fall 2019,Blaze,Caralie,Agriculture,"Animal Sciences, BS",Y
PI2540,Fall 2020,Blaze,Caralie,Agriculture,"Animal Sciences, BS",Y
PI2540,Fall 2021,Blaze,Caralie,Agriculture,"Animal Sciences, BS",Y
PI2540,Fall 2022,Blaze,Caralie,Agriculture,"Animal Sciences, BS",Y
PI2975,Fall 2022,Blazic,Maxi,Agriculture,"Animal Sciences, BS",N
PI0680,Fall 2018,Blethin,Payton,Engineering,"Mechanical Engineering, BS in",N
PI1198,Fall 2018,Bliss,Berne,Engineering,"Computer Science, BS",Y
PI1198,Fall 2019,Bliss,Berne,Engineering,"Computer Science, BS",Y
PI1363,Fall 2022,Bloan,Evangelin,Human Sciences & Education,"Kinesiology, BS",Y
PI0594,Fall 2021,Blomfield,Cordie,Human Sciences & Education,"Kinesiology, BS",Y
PI0594,Fall 2022,Blomfield,Cordie,Human Sciences & Education,"Kinesiology, BS",Y
PI2407,Fall 2018,Boake,Alecia,Mass Communication,"Mass Communication, BA in",Y
PI2220,Fall 2022,Bockman,Horst,Human Sciences & Education,"Kinesiology, BS",Y
PI0565,Fall 2020,Boddis,Antonella,Science,"Biological Sciences, BS",Y
PI2935,Fall 2020,Boden,Trescha,Business,"Marketing, BS",Y
PI2935,Fall 2021,Boden,Trescha,Business,"Marketing, BS",Y
PI2935,Fall 2022,Boden,Trescha,Business,"Marketing, BS",Y
PI1403,Fall 2019,Bodycomb,Ari,Engineering,"Mechanical Engineering, BS in",Y
PI1403,Fall 2020,Bodycomb,Ari,Engineering,"Mechanical Engineering, BS in",Y
PI1403,Fall 2021,Bodycomb,Ari,Engineering,"Mechanical Engineering, BS in",Y
PI1403,Fall 2022,Bodycomb,Ari,Engineering,"Mechanical Engineering, BS in",Y
PI2769,Fall 2021,Boeck,Lyndell,Science,"Mathematics, BS",N
PI2769,Fall 2022,Boeck,Lyndell,Science,"Mathematics, BS",N
PI2248,Fall 2021,Bogaert,Aleda,Agriculture,"Animal Sciences, BS",Y
PI2248,Fall 2022,Bogaert,Aleda,Agriculture,"Animal Sciences, BS",Y
PI1323,Fall 2018,Boggas,Aksel,Engineering,"Mechanical Engineering, BS in",Y
PI2115,Fall 2019,Bohling,Kipp,Science,"Biological Sciences, BS",Y
PI2115,Fall 2020,Bohling,Kipp,Science,"Biological Sciences, BS",Y
PI2115,Fall 2021,Bohling,Kipp,Science,"Biological Sciences, BS",Y
PI2115,Fall 2022,Bohling,Kipp,Science,"Biological Sciences, BS",Y
PI1409,Fall 2021,Bohman,Dina,Science,"Biological Sciences, BS",Y
PI1409,Fall 2022,Bohman,Dina,Science,"Biological Sciences, BS",Y
PI1329,Fall 2022,Boik,Grete,Engineering,"Computer Science, BS",Y
PI1674,Fall 2019,Bolan,Audre,Human Sciences & Education,"Kinesiology, BS",Y
PI1674,Fall 2020,Bolan,Audre,Human Sciences & Education,"Kinesiology, BS",Y
PI1674,Fall 2021,Bolan,Audre,Human Sciences & Education,"Kinesiology, BS",Y
PI1674,Fall 2022,Bolan,Audre,Human Sciences & Education,"Kinesiology, BS",Y
PI0332,Fall 2018,Bolderstone,Ebonee,Engineering,"Computer Science, BS",Y
PI0332,Fall 2019,Bolderstone,Ebonee,Engineering,"Computer Science, BS",Y
PI0332,Fall 2020,Bolderstone,Ebonee,Engineering,"Computer Science, BS",Y
PI2822,Fall 2019,Bolles,Nola,Human Sciences & Education,"Kinesiology, BS",Y
PI2822,Fall 2020,Bolles,Nola,Human Sciences & Education,"Kinesiology, BS",Y
PI2781,Fall 2020,Bollini,Halsy,Human Sciences & Education,"Kinesiology, BS",N
PI2781,Fall 2021,Bollini,Halsy,Human Sciences & Education,"Kinesiology, BS",N
PI2781,Fall 2022,Bollini,Halsy,Human Sciences & Education,"Kinesiology, BS",N
PI0054,Fall 2019,Bollini,Rivkah,Science,"Mathematics, BS",Y
PI1882,Fall 2022,Bolver,Graham,Engineering,"Computer Science, BS",Y
PI1789,Fall 2020,Bonallick,Buiron,Human Sciences & Education,"Kinesiology, BS",Y
PI1790,Fall 2019,Bonanno,Rayner,Human Sciences & Education,"Kinesiology, BS",Y
PI1790,Fall 2020,Bonanno,Rayner,Human Sciences & Education,"Kinesiology, BS",Y
PI1790,Fall 2021,Bonanno,Rayner,Human Sciences & Education,"Kinesiology, BS",Y
PI2410,Fall 2018,Boner,Kelbee,Humanities & Social Sciences,"English, BA",Y
PI2410,Fall 2019,Boner,Kelbee,Humanities & Social Sciences,"English, BA",Y
PI2410,Fall 2020,Boner,Kelbee,Humanities & Social Sciences,"English, BA",Y
PI1415,Fall 2018,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y
PI1415,Fall 2019,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y
PI1415,Fall 2020,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y
PI1415,Fall 2021,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y
PI1415,Fall 2022,Bonson,Tristan,Human Sciences & Education,"Kinesiology, BS",Y
PI0578,Fall 2020,Bools,Jaynell,Mass Communication,"Mass Communication, BA in",Y
PI0578,Fall 2021,Bools,Jaynell,Mass Communication,"Mass Communication, BA in",Y
PI0578,Fall 2022,Bools,Jaynell,Mass Communication,"Mass Communication, BA in",Y
PI2451,Fall 2020,Booty,Constanta,Human Sciences & Education,"Kinesiology, BS",Y
PI2751,Fall 2020,Borkett,Harriott,Human Sciences & Education,"Kinesiology, BS",Y
PI2522,Fall 2018,Bortol,Doretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2522,Fall 2019,Bortol,Doretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2522,Fall 2020,Bortol,Doretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2522,Fall 2021,Bortol,Doretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2522,Fall 2022,Bortol,Doretta,Human Sciences & Education,"Kinesiology, BS",Y
PI2434,Fall 2018,Borton,Ron,Science,"Biological Sciences, BS",Y
PI2434,Fall 2019,Borton,Ron,Science,"Biological Sciences, BS",Y
PI2434,Fall 2020,Borton,Ron,Science,"Biological Sciences, BS",Y
PI2434,Fall 2021,Borton,Ron,Science,"Biological Sciences, BS",Y
